Driver,LapNumber,LapTime_s,Race,Season,brake_duration_ratio,throttle_smoothness,full_throttle_ratio,coasting_ratio,gear_change_freq,speed_at_throttle_lift,mean_corner_speed,speed_variance,throttle_brake_overlap
HAM,11.0,93.519,Silverstone,2023,0.1381294964028777,2.3861671469740635,0.5669064748201439,0.02877697841726619,4.460431654676259,,123.76843194491627,67.70748793916061,0.025899280575539568
HAM,12.0,93.908,Silverstone,2023,0.16178521617852162,2.368715083798883,0.5509065550906556,0.022315202231520222,4.602510460251046,282.0,123.24669961640582,67.5297073011694,0.040446304044630406
HAM,13.0,93.28,Silverstone,2023,0.14165497896213183,2.365168539325843,0.5708274894810659,0.030855539971949508,4.768583450210379,268.0232128,124.89305211890787,67.41096237917871,0.04067321178120617
HAM,14.0,93.324,Silverstone,2023,0.15527065527065528,2.5135520684736092,0.5769230769230769,0.03561253561253561,4.985754985754986,150.49500288000002,128.5506213803989,67.04966025884511,0.029914529914529916
HAM,15.0,93.156,Silverstone,2023,0.13370473537604458,2.2426778242677825,0.5905292479108635,0.025069637883008356,4.735376044568245,,126.57240807796853,68.83484921852737,0.011142061281337047
HAM,16.0,92.931,Silverstone,2023,0.14574314574314573,2.5491329479768785,0.5815295815295816,0.03896103896103896,4.473304473304474,203.23999744,127.41274956461716,69.17347838575353,0.023088023088023088
HAM,17.0,93.12,Silverstone,2023,0.14344827586206896,2.4005524861878453,0.5875862068965517,0.030344827586206897,5.379310344827586,225.0,127.87337131852459,68.31038060034867,0.004137931034482759
HAM,18.0,93.313,Silverstone,2023,0.15172413793103448,2.3922651933701657,0.5820689655172414,0.03586206896551724,4.275862068965517,,127.79825639690182,68.15089626321868,0.005517241379310344
HAM,19.0,93.201,Silverstone,2023,0.1527777777777778,2.2726008344923505,0.575,0.034722222222222224,4.583333333333333,265.30750336,124.68785691123705,68.69800328640667,0.022222222222222223
HAM,20.0,92.956,Silverstone,2023,0.141643059490085,2.348936170212766,0.5949008498583569,0.053824362606232294,4.2492917847025495,241.16001024,126.6227495346893,69.2968950350568,0.03541076487252125
HAM,21.0,92.779,Silverstone,2023,0.1497175141242938,2.3847241867043847,0.5918079096045198,0.043785310734463276,4.23728813559322,275.51000064,124.50747937711931,70.28418253368632,0.02401129943502825
HAM,22.0,92.821,Silverstone,2023,0.16335227272727273,2.466571834992888,0.5866477272727273,0.029829545454545456,5.3977272727272725,240.16667733333333,124.48108359933154,70.8235756753189,0.03125
HAM,23.0,92.974,Silverstone,2023,0.15129682997118155,2.5916305916305915,0.5806916426512968,0.03025936599423631,5.187319884726225,229.00833386666667,125.86775455999177,69.60557864375701,0.024495677233429394
HAM,24.0,92.703,Silverstone,2023,0.14935988620199148,2.319088319088319,0.5846372688477952,0.02844950213371266,5.120910384068279,,128.19988174939482,69.85381961321649,0.032716927453769556
HAM,25.0,93.087,Silverstone,2023,0.1589310829817159,2.4591549295774646,0.5780590717299579,0.03375527426160337,5.063291139240507,,124.95743035000625,70.72609005028193,0.01828410689170183
HAM,26.0,92.769,Silverstone,2023,0.15774647887323945,2.394922425952045,0.5816901408450704,0.02535211267605634,4.929577464788732,,129.28969461204213,70.4085928598699,0.0323943661971831
HAM,27.0,92.714,Silverstone,2023,0.1473533619456366,2.4097421203438394,0.5908440629470673,0.044349070100143065,4.86409155937053,262.5714329709982,126.96274375320509,68.94366455934605,0.01859799713876967
HAM,28.0,92.32,Silverstone,2023,0.1506276150627615,2.421787709497207,0.5941422594142259,0.03626220362622036,4.602510460251046,,127.50202349140551,68.7463260204963,0.030683403068340307
HAM,29.0,92.155,Silverstone,2023,0.1443001443001443,2.315028901734104,0.6204906204906205,0.031746031746031744,4.617604617604617,264.0,124.53726409631112,67.65137387928806,0.03463203463203463
HAM,30.0,92.246,Silverstone,2023,0.1456859971711457,2.31728045325779,0.6053748231966054,0.039603960396039604,4.526166902404526,,129.27250691690486,68.3956865991937,0.04809052333804809
HAM,31.0,92.744,Silverstone,2023,0.15647226173541964,2.584045584045584,0.5945945945945946,0.02844950213371266,4.978662873399715,257.3375008,128.70266665920892,68.41986691240454,0.012802275960170697
HAM,32.0,95.161,Silverstone,2023,0.1782312925170068,2.5319406600060548,0.5360544217687074,0.036734693877551024,5.034013605442176,,123.208279391513,72.7225769498568,0.029931972789115645
HAM,39.0,91.427,Silverstone,2023,0.18651362984218078,2.8994252873563218,0.593974175035868,0.014347202295552367,5.88235294117647,,131.18744842526542,69.16116952790732,0.09038737446197992
HAM,40.0,91.279,Silverstone,2023,0.1475177304964539,2.5170454545454546,0.5900709219858156,0.01702127659574468,4.680851063829787,,130.5072111927185,67.1671981202733,0.04964539007092199
HAM,41.0,90.673,Silverstone,2023,0.14042553191489363,2.4318181818181817,0.6198581560283688,0.02127659574468085,5.24822695035461,292.07142948571425,129.576431529903,68.51731443497889,0.04113475177304964
HAM,42.0,91.042,Silverstone,2023,0.15571428571428572,2.4206008583690988,0.6,0.017142857142857144,5.428571428571429,305.0,127.77843527101243,71.3395954599548,0.045714285714285714
HAM,43.0,90.545,Silverstone,2023,0.14970930232558138,2.579330422125182,0.5988372093023255,0.024709302325581394,5.087209302325581,286.0,129.02769742616098,72.05265037116448,0.04215116279069767
HAM,44.0,91.589,Silverstone,2023,0.16129032258064516,2.3906020558002936,0.5967741935483871,0.026392961876832845,4.9853372434017595,,125.11167999970496,71.25557833207634,0.04838709677419355
HAM,45.0,91.359,Silverstone,2023,0.14985590778097982,2.461760461760462,0.5850144092219021,0.0345821325648415,4.46685878962536,276.8708384,127.08062446411387,70.45410650117319,0.04899135446685879
HAM,46.0,91.559,Silverstone,2023,0.14693295292439373,2.454285714285714,0.5748930099857347,0.03138373751783167,4.70756062767475,142.31672644551077,128.17025662556148,68.85093042980901,0.04136947218259629
HAM,47.0,91.248,Silverstone,2023,0.14511494252873564,2.310791366906475,0.5890804597701149,0.04454022988505747,5.316091954022988,,127.8561515914366,69.4107660790867,0.035919540229885055
HAM,48.0,91.152,Silverstone,2023,0.14245014245014245,2.30527817403709,0.6168091168091168,0.02564102564102564,4.415954415954416,221.0,127.78704171131628,69.73483880887757,0.03418803418803419
HAM,49.0,91.286,Silverstone,2023,0.1347517730496454,2.2926136363636362,0.601418439716312,0.02127659574468085,4.680851063829787,171.0,128.3132912174026,70.22120757805101,0.03404255319148936
HAM,50.0,91.526,Silverstone,2023,0.12981455064194009,2.3771428571428572,0.5805991440798859,0.03281027104136947,4.70756062767475,,127.26495196886582,69.40940115892394,0.021398002853067047
HAM,51.0,91.703,Silverstone,2023,0.15168539325842698,2.2278481012658227,0.5688202247191011,0.02247191011235955,4.915730337078652,172.0812512,128.9002406000602,68.80869586463122,0.032303370786516857
HAM,52.0,91.823,Silverstone,2023,0.14978601997146934,2.335142857142857,0.550641940085592,0.028530670470756064,5.1355206847360915,273.5,128.28681428981446,69.85545702079823,0.04136947218259629
LEC,2.0,93.994,Silverstone,2023,0.16413793103448276,2.5939226519337018,0.5779310344827586,0.016551724137931035,5.379310344827586,270.20313,125.4612740655331,69.68697666867345,0.03310344827586207
LEC,3.0,92.934,Silverstone,2023,0.16946778711484595,2.687237026647966,0.5602240896358543,0.029411764705882353,5.182072829131653,285.7803570285714,128.67863124056947,69.50208517008268,0.0392156862745098
LEC,4.0,92.961,Silverstone,2023,0.16944444444444445,2.502086230876217,0.5722222222222222,0.025,5.0,268.0,128.61676144679038,69.60145144624097,0.04027777777777778
LEC,5.0,94.409,Silverstone,2023,0.14957264957264957,2.72753209700428,0.5997150997150997,0.024216524216524215,5.413105413105413,282.5,125.3810008866532,70.51175133649876,0.03561253561253561
LEC,6.0,93.761,Silverstone,2023,0.14500683994528044,2.326027397260274,0.5991792065663475,0.03967168262653899,4.651162790697675,264.0,127.09878715443521,68.63866220050099,0.028727770177838577
LEC,7.0,93.403,Silverstone,2023,0.16432584269662923,2.5682137834036567,0.5800561797752809,0.014044943820224719,4.634831460674158,240.0,127.50960653459511,68.62266451686426,0.03651685393258427
LEC,8.0,93.244,Silverstone,2023,0.14641288433382138,2.467548177963972,0.5885797950219619,0.03953147877013177,4.392386530014641,,129.99338868141282,68.72168797540492,0.036603221083455345
LEC,9.0,93.087,Silverstone,2023,0.14684287812041116,2.576664915630252,0.5829662261380323,0.022026431718061675,4.845814977973569,229.85750144000002,128.66286679213454,69.30498121034712,0.024963289280469897
LEC,10.0,93.167,Silverstone,2023,0.1487481590574374,2.545722713864307,0.5861561119293078,0.025036818851251842,5.44918998527246,225.45833244444444,127.5104373508205,68.83384211366172,0.025036818851251842
LEC,11.0,93.048,Silverstone,2023,0.1492753623188406,2.4847605224963716,0.5623188405797102,0.021739130434782608,4.9275362318840585,,128.59909368068875,68.68412430009398,0.01884057971014493
LEC,12.0,93.621,Silverstone,2023,0.15620641562064155,2.2625698324022347,0.5690376569037657,0.02789400278940028,4.602510460251046,,126.08959835220317,70.05011946709399,0.030683403068340307
LEC,13.0,93.214,Silverstone,2023,0.1440677966101695,2.423962752663838,0.5720338983050848,0.025423728813559324,4.378531073446328,271.0,128.9737271228766,69.2487836906888,0.03954802259887006
LEC,14.0,93.523,Silverstone,2023,0.16051136363636365,2.5885680420293977,0.5880681818181818,0.019886363636363636,4.403409090909091,,127.45695266449138,69.84393553916642,0.03835227272727273
LEC,15.0,93.542,Silverstone,2023,0.13687150837988826,2.417475524923077,0.5782122905027933,0.029329608938547486,4.189944134078212,272.9111153777778,128.66938402255576,68.9927432332727,0.0223463687150838
LEC,16.0,93.248,Silverstone,2023,0.16119828815977175,2.4771428571428573,0.5834522111269614,0.012838801711840228,4.850213980028531,,129.940594474562,68.14149622676892,0.03851640513552068
LEC,17.0,93.151,Silverstone,2023,0.15607734806629833,2.351313969571231,0.5911602209944752,0.034530386740331494,4.005524861878453,271.75,125.63578192301684,70.2617507799097,0.03729281767955801
LEC,18.0,92.475,Silverstone,2023,0.14881780250347706,2.3245125348189415,0.6050069541029207,0.03616133518776078,4.3115438108484,274.47878904242424,117.28338940475429,76.39965446313434,0.030598052851182198
LEC,20.0,92.87,Silverstone,2023,0.14245416078984485,2.610169491525424,0.5909732016925247,0.028208744710860368,4.372355430183357,,127.23772203712907,67.72753683415048,0.02538787023977433
LEC,21.0,92.848,Silverstone,2023,0.13783403656821377,2.676056338028169,0.5668073136427567,0.04360056258790436,4.641350210970464,283.5,128.70707484788153,68.81982442121169,0.015471167369901548
LEC,22.0,93.035,Silverstone,2023,0.1729106628242075,2.5353535353535355,0.5806916426512968,0.021613832853025938,4.178674351585014,285.9541642666666,127.515218691841,69.18295393441778,0.02881844380403458
LEC,23.0,92.554,Silverstone,2023,0.16547788873038516,2.5609702384761905,0.5734664764621968,0.03281027104136947,4.70756062767475,,129.19070041544052,69.48824330053732,0.024251069900142655
LEC,24.0,92.731,Silverstone,2023,0.17094017094017094,2.396795499952449,0.5655270655270656,0.024216524216524215,4.415954415954416,276.5,127.99567337347204,72.75775425414919,0.019943019943019943
LEC,25.0,92.798,Silverstone,2023,0.16784203102961917,2.381592072881356,0.5599435825105783,0.03526093088857546,5.500705218617771,305.125008,125.58930101496131,72.43448397591808,0.028208744710860368
LEC,26.0,92.794,Silverstone,2023,0.14747191011235955,2.388185654008439,0.574438202247191,0.033707865168539325,4.353932584269663,255.69618942222223,126.2943264223042,70.6775408524581,0.046348314606741575
LEC,27.0,92.942,Silverstone,2023,0.1673758865248227,2.3735795454545454,0.5858156028368794,0.02269503546099291,4.680851063829787,261.58335573333335,124.26782294772002,71.58052307519178,0.03829787234042553
LEC,28.0,92.814,Silverstone,2023,0.149025069637883,2.374012087401209,0.5766016713091922,0.02924791086350975,4.456824512534819,249.33035245714285,127.39359905153685,70.44265552264964,0.03203342618384401
LEC,29.0,92.658,Silverstone,2023,0.15736766809728184,2.330706781279847,0.5507868383404864,0.034334763948497854,4.86409155937053,,127.25642188938494,71.04004679437554,0.02861230329041488
LEC,30.0,92.464,Silverstone,2023,0.15384615384615385,2.2995720399429387,0.5954415954415955,0.02564102564102564,4.700854700854701,,129.45623487809516,69.88415381760035,0.042735042735042736
LEC,31.0,93.233,Silverstone,2023,0.15558698727015557,2.5311614730878187,0.5714285714285714,0.033946251768033946,5.657708628005658,297.65477457454546,128.69792304128433,72.71732441742549,0.031117397454031116
LEC,32.0,96.215,Silverstone,2023,0.20134228187919462,2.450268817204301,0.5114093959731544,0.01879194630872483,5.369127516778524,285.0,113.931694991726,85.26737795362946,0.03355704697986577
LEC,39.0,92.5,Silverstone,2023,0.18581560283687942,2.7045454545454546,0.5546099290780142,0.028368794326241134,5.815602836879433,272.7738115047619,126.44030018240824,72.3568650532779,0.04964539007092199
LEC,40.0,92.234,Silverstone,2023,0.15694444444444444,2.379694019471488,0.5625,0.029166666666666667,5.277777777777778,,127.15730197948814,72.53192804431448,0.04583333333333333
LEC,41.0,91.286,Silverstone,2023,0.17923186344238975,2.4444444444444446,0.5732574679943101,0.01849217638691323,5.689900426742532,,126.3498298588672,75.67513336726532,0.05405405405405406
LEC,42.0,91.926,Silverstone,2023,0.18271954674220964,2.374468085106383,0.5694050991501416,0.029745042492917848,5.524079320113314,289.01458608,125.04758481991783,74.17895323478406,0.053824362606232294
LEC,43.0,92.052,Silverstone,2023,0.17959770114942528,2.5870503597122303,0.5775862068965517,0.028735632183908046,5.603448275862069,300.0,126.38319033410099,74.81364438653249,0.05028735632183908
LEC,44.0,92.815,Silverstone,2023,0.16546762589928057,2.4293948126801155,0.5784172661870504,0.017266187050359712,5.323741007194244,,123.90660066787916,72.50337388304507,0.04028776978417266
LEC,45.0,91.9,Silverstone,2023,0.15450643776824036,2.336676217765043,0.5937052932761088,0.032904148783977114,5.436337625178827,265.0,127.83335305034944,70.84596325267192,0.031473533619456366
LEC,46.0,91.85,Silverstone,2023,0.15925394548063126,2.3505747126436782,0.593974175035868,0.03443328550932568,5.308464849354376,167.0,125.83468334974191,70.96824723444374,0.03443328550932568
LEC,47.0,91.36,Silverstone,2023,0.15977175463623394,2.2928571428571427,0.579172610556348,0.03566333808844508,5.420827389443652,290.0,128.12864581065878,71.80535554400909,0.037089871611982884
LEC,48.0,91.255,Silverstone,2023,0.16312056737588654,2.2982954545454546,0.5787234042553191,0.02127659574468085,5.390070921985815,273.5,127.98763297957744,74.2515936180872,0.02269503546099291
LEC,49.0,91.781,Silverstone,2023,0.16901408450704225,2.411847672778561,0.5464788732394367,0.01971830985915493,5.492957746478874,294.96999936,124.53830748831899,74.85989417206495,0.02112676056338028
LEC,50.0,91.716,Silverstone,2023,0.16216216216216217,2.472046379180609,0.5533428165007113,0.017069701280227598,5.405405405405405,295.0,126.25913704586655,75.85952990438793,0.02275960170697013
LEC,51.0,91.763,Silverstone,2023,0.16453900709219857,2.310544661669336,0.5531914893617021,0.03404255319148936,5.390070921985815,294.1546872,125.99642466052664,75.80728721076619,0.009929078014184398
LEC,52.0,92.257,Silverstone,2023,0.18053596614950634,2.6045197740112993,0.5289139633286318,0.014104372355430184,5.359661495063469,315.0,126.27722520518887,75.25241047048402,0.029619181946403384
NOR,1.0,96.551,Silverstone,2023,0.14266666666666666,2.6475300400534048,0.5546666666666666,0.032,5.2,,124.11776075622731,71.85442047404752,0.004
NOR,2.0,93.046,Silverstone,2023,0.13183730715287517,2.446629213483146,0.5610098176718092,0.05750350631136045,4.3478260869565215,266.0,133.93813433089437,66.09680876519148,0.002805049088359046
NOR,3.0,93.18,Silverstone,2023,0.15181058495821728,2.465829846582985,0.5738161559888579,0.033426183844011144,3.7604456824512535,214.5,130.78906198972325,66.2418055307567,0.001392757660167131
NOR,4.0,92.772,Silverstone,2023,0.1394700139470014,2.4385474860335195,0.5578800557880056,0.05718270571827057,4.044630404463041,,131.00829537805487,67.46423173954153,0.0
NOR,5.0,93.914,Silverstone,2023,0.13247863247863248,2.6504992867332384,0.5370370370370371,0.0641025641025641,4.415954415954416,,131.12725106009196,67.19540552216402,0.0014245014245014246
NOR,6.0,93.112,Silverstone,2023,0.14758620689655172,2.5386740331491713,0.5324137931034483,0.06482758620689655,4.413793103448276,171.0,127.93931369116035,70.55638611693564,0.002758620689655172
NOR,7.0,93.19,Silverstone,2023,0.1446629213483146,2.486638537271449,0.550561797752809,0.05056179775280899,4.915730337078652,,127.68260681055149,69.94825856840532,0.0028089887640449437
NOR,8.0,93.101,Silverstone,2023,0.14705882352941177,2.6244477172312224,0.5485294117647059,0.061764705882352944,4.705882352941177,278.58906160000004,127.9934129376715,70.2392445487121,0.0014705882352941176
NOR,9.0,92.612,Silverstone,2023,0.1430678466076696,2.466765140324963,0.5707964601769911,0.05309734513274336,5.014749262536873,222.5,129.27577282152157,69.3353263344604,0.0
NOR,10.0,92.977,Silverstone,2023,0.1437037037037037,2.456973293768546,0.5422222222222223,0.06222222222222222,5.185185185185185,276.6666666666667,128.1996556219824,69.9210027573119,0.0
NOR,11.0,92.978,Silverstone,2023,0.13997113997113997,2.4248554913294798,0.5800865800865801,0.047619047619047616,4.9062049062049065,261.0,127.25578202301723,68.84008713946878,0.002886002886002886
NOR,12.0,93.116,Silverstone,2023,0.1330532212885154,2.345021037868163,0.5532212885154062,0.056022408963585436,4.621848739495799,246.47916622222223,128.4839747950907,70.36272239102438,0.004201680672268907
NOR,13.0,92.986,Silverstone,2023,0.1326676176890157,2.479408730412698,0.5449358059914408,0.05135520684736091,4.9928673323823105,275.5,127.79411068317997,69.3662725187207,0.005706134094151213
NOR,14.0,93.67,Silverstone,2023,0.14486638537271448,2.45692097001565,0.5654008438818565,0.046413502109704644,4.50070323488045,,128.99942037616083,68.86354930834912,0.0028129395218002813
NOR,15.0,93.221,Silverstone,2023,0.1267605633802817,2.4231311706629053,0.547887323943662,0.0647887323943662,4.647887323943662,290.0,128.72451996702972,69.32283704912987,0.0
NOR,16.0,92.903,Silverstone,2023,0.12893982808022922,2.4390243902439024,0.5787965616045845,0.05730659025787966,4.7277936962750715,275.5,129.94671743173063,69.58890622646231,0.0014326647564469914
NOR,17.0,92.985,Silverstone,2023,0.13019390581717452,2.3855755894590844,0.5595567867036011,0.05678670360110803,4.43213296398892,,128.4194070682391,68.59072054148339,0.0
NOR,18.0,92.731,Silverstone,2023,0.11602209944751381,2.3070539419087135,0.585635359116022,0.05110497237569061,4.41988950276243,267.0,129.53653474565903,69.29823670755329,0.006906077348066298
NOR,19.0,92.5,Silverstone,2023,0.1404728789986092,2.3953603766016713,0.5744089012517385,0.05146036161335188,4.867872044506258,,127.32653220361159,69.8823657890182,0.0013908205841446453
NOR,20.0,92.77,Silverstone,2023,0.13161659513590845,2.4121228014729756,0.5722460658082976,0.05293276108726753,4.291845493562231,229.09317470209558,128.29039849381357,68.30742868690315,0.005722460658082976
NOR,21.0,92.604,Silverstone,2023,0.14447592067988668,2.508467424357253,0.5580736543909348,0.05099150141643059,4.957507082152975,266.0,129.2776770286966,69.14358677532141,0.0084985835694051
NOR,22.0,92.637,Silverstone,2023,0.1466854724964739,2.3772893122410546,0.5853314527503526,0.03526093088857546,4.795486600846263,287.0,130.12416625653333,68.54194093331185,0.0
NOR,23.0,92.619,Silverstone,2023,0.13642960812772134,2.4140685565891475,0.5674891146589259,0.055152394775036286,4.063860667634253,266.88,127.72892798197721,69.49197490498327,0.0
NOR,24.0,92.721,Silverstone,2023,0.140625,2.4338903716451186,0.5752840909090909,0.04403409090909091,4.119318181818182,246.14810804754362,128.1673900210922,69.72792240833748,0.002840909090909091
NOR,25.0,92.949,Silverstone,2023,0.1475177304964539,2.356498677178241,0.5702127659574469,0.031205673758865248,4.539007092198582,268.47000448,128.93609259057328,70.53817886756055,0.0070921985815602835
NOR,26.0,92.758,Silverstone,2023,0.15308988764044945,2.4800398492264417,0.5589887640449438,0.02949438202247191,4.213483146067416,288.0,129.1682710304056,69.52930176163326,0.0056179775280898875
NOR,27.0,92.734,Silverstone,2023,0.13068181818181818,2.469499763679469,0.5681818181818182,0.06392045454545454,4.403409090909091,289.0,129.300512843479,68.72467492188667,0.008522727272727272
NOR,28.0,92.714,Silverstone,2023,0.16944444444444445,2.3112772361613354,0.575,0.025,4.027777777777778,265.0,130.10736482085167,69.47259030346706,0.006944444444444444
NOR,29.0,92.806,Silverstone,2023,0.14942528735632185,2.435719425227818,0.5488505747126436,0.040229885057471264,4.454022988505748,281.02500096,128.19701507239398,69.71542327532383,0.0014367816091954023
NOR,30.0,92.609,Silverstone,2023,0.1471004243281471,2.3902063941723997,0.5756718528995757,0.03253182461103253,4.384724186704385,,127.95178554543212,70.24507671180727,0.005657708628005658
NOR,31.0,92.808,Silverstone,2023,0.16101694915254236,2.5257313486450688,0.5649717514124294,0.03672316384180791,3.954802259887006,,128.7668804515424,69.32438563880508,0.00423728813559322
NOR,32.0,92.571,Silverstone,2023,0.16265912305516267,2.385017311929493,0.57001414427157,0.03818953323903819,4.101838755304102,,130.01455189756447,69.15910385464855,0.009900990099009901
NOR,39.0,91.243,Silverstone,2023,0.14964028776978416,2.7002881844380404,0.5956834532374101,0.04316546762589928,5.755395683453238,298.6428544,133.97865829097157,68.28603002732322,0.004316546762589928
NOR,40.0,90.997,Silverstone,2023,0.13655761024182078,2.5541310541310542,0.6017069701280228,0.02418207681365576,3.982930298719772,178.32499712,132.75604296858234,67.83124497569592,0.001422475106685633
NOR,41.0,90.76,Silverstone,2023,0.1422475106685633,2.358974358974359,0.6130867709815079,0.031294452347083924,4.551920341394026,273.5208336,131.85422574473574,68.0350219975221,0.002844950213371266
NOR,42.0,90.922,Silverstone,2023,0.11714285714285715,2.3261802575107295,0.5957142857142858,0.055714285714285716,4.0,,129.75654114366725,69.47073564840318,0.0014285714285714286
NOR,43.0,90.543,Silverstone,2023,0.13333333333333333,2.452830188679245,0.5942028985507246,0.04057971014492753,4.3478260869565215,,132.54167125294504,68.73871865381132,0.005797101449275362
NOR,44.0,90.786,Silverstone,2023,0.14094955489614244,2.3714710252600297,0.5905044510385756,0.04599406528189911,4.302670623145401,,129.7354119655783,70.08651887313658,0.00741839762611276
NOR,45.0,91.301,Silverstone,2023,0.13793103448275862,2.3741007194244603,0.5775862068965517,0.033045977011494254,4.310344827586207,,131.15734215362332,70.66093266775376,0.004310344827586207
NOR,46.0,91.094,Silverstone,2023,0.14244604316546763,2.438040345821326,0.5755395683453237,0.04892086330935252,4.748201438848921,293.0,130.132007132073,70.22717141023782,0.0
NOR,47.0,91.593,Silverstone,2023,0.12893982808022922,2.7001434720229556,0.5702005730659025,0.044412607449856735,3.8681948424068766,295.05527675684993,130.9436035726927,70.0955937361027,0.0
NOR,48.0,91.36,Silverstone,2023,0.1276595744680851,2.2926136363636362,0.5843971631205673,0.06099290780141844,4.539007092198582,,130.29146173481104,70.92259428335716,0.0028368794326241137
NOR,49.0,91.02,Silverstone,2023,0.14366998577524892,2.358974358974359,0.5832147937411095,0.044096728307254626,4.551920341394026,,131.00459528833488,69.37451061143267,0.008534850640113799
NOR,50.0,91.56,Silverstone,2023,0.14407988587731813,2.3485714285714288,0.5777460770328102,0.047075606276747506,4.9928673323823105,291.0,128.67205803289596,70.98359609365339,0.009985734664764621
NOR,51.0,91.077,Silverstone,2023,0.1347517730496454,2.3693181818181817,0.5687943262411348,0.04964539007092199,4.680851063829787,294.0,129.64712886116993,70.47420855112588,0.0014184397163120568
NOR,52.0,91.251,Silverstone,2023,0.1398002853067047,2.3968124982857146,0.572039942938659,0.05135520684736091,4.850213980028531,291.0,130.59258475416746,70.68954551596701,0.0028530670470756064
SAI,2.0,94.177,Silverstone,2023,0.17379310344827587,2.6906077348066297,0.5489655172413793,0.04689655172413793,5.379310344827586,,125.99736178142165,68.92706403953429,0.020689655172413793
SAI,3.0,93.456,Silverstone,2023,0.19583333333333333,2.6397774687065367,0.5763888888888888,0.020833333333333332,5.138888888888888,172.0,127.21203706368692,70.11996711208492,0.043055555555555555
SAI,4.0,92.975,Silverstone,2023,0.2211404728789986,2.6128133704735377,0.5521557719054242,0.012517385257301807,4.867872044506258,228.0,128.91810814345345,71.78298632001547,0.04172461752433936
SAI,5.0,93.666,Silverstone,2023,0.17790530846484937,2.7902298850574714,0.5652797704447633,0.035868005738880916,5.0215208034433285,235.13095314285715,122.86887345178185,72.29434653030525,0.03012912482065997
SAI,6.0,94.215,Silverstone,2023,0.21934604904632152,2.758526603001364,0.5435967302452316,0.021798365122615803,5.040871934604905,278.6187504,123.9057878933402,71.95489308662516,0.03814713896457766
SAI,7.0,93.427,Silverstone,2023,0.20140845070422536,2.7334273624823697,0.543661971830986,0.028169014084507043,4.929577464788732,306.53958293333335,126.5498483540197,71.73085961826025,0.04929577464788732
SAI,8.0,93.442,Silverstone,2023,0.1950509461426492,2.871720116618076,0.5589519650655022,0.023289665211062592,5.531295487627365,279.0,125.63027010737318,71.23814028397483,0.03784570596797671
SAI,9.0,93.417,Silverstone,2023,0.16886930983847284,2.5823529411764707,0.5712187958883994,0.03671071953010279,5.286343612334802,284.5,126.24889977221721,70.1356652754797,0.01908957415565345
SAI,10.0,93.405,Silverstone,2023,0.19208211143695014,2.6784140969162995,0.5659824046920822,0.021994134897360705,5.278592375366569,290.0,128.2804316558137,68.96584089890935,0.04105571847507331
SAI,11.0,93.279,Silverstone,2023,0.16931982633863965,2.550724637681159,0.5759768451519537,0.024602026049204053,5.065123010130246,166.0,127.44191045379768,69.93316389450774,0.027496382054992764
SAI,12.0,93.323,Silverstone,2023,0.18207282913165265,2.5021037868162694,0.5672268907563025,0.03361344537815126,4.901960784313726,274.0,127.49831177692084,70.95630926450929,0.0350140056022409
SAI,13.0,93.105,Silverstone,2023,0.175561797752809,2.5316455696202533,0.5856741573033708,0.026685393258426966,4.775280898876404,222.0,127.25257433820036,70.99208644909635,0.04073033707865169
SAI,14.0,93.941,Silverstone,2023,0.18723404255319148,2.5170454545454546,0.5900709219858156,0.03404255319148936,5.106382978723404,262.0,125.18534666657521,70.3457159273996,0.04539007092198582
SAI,15.0,93.623,Silverstone,2023,0.16411682892906815,2.4233983286908076,0.5938803894297635,0.02920723226703755,5.006954102920723,170.0,126.30537115221242,70.33272251976406,0.02086230876216968
SAI,16.0,93.498,Silverstone,2023,0.18544935805991442,2.5314285714285716,0.5977175463623395,0.012838801711840228,4.70756062767475,274.0,127.05091771674142,69.50580109235942,0.03566333808844508
SAI,17.0,93.076,Silverstone,2023,0.1464088397790055,2.40387275242047,0.606353591160221,0.029005524861878452,4.972375690607735,,126.70275668211441,69.61491692379359,0.019337016574585635
SAI,18.0,93.302,Silverstone,2023,0.1856946354883081,2.399449035812672,0.6107290233837689,0.024759284731774415,4.814305364511692,279.5,128.72390834710023,69.75076189526273,0.0453920220082531
SAI,19.0,93.242,Silverstone,2023,0.1523545706371191,2.4909847434119277,0.6024930747922438,0.03185595567867036,4.847645429362881,292.74642925714284,127.71854619730732,69.7117747435271,0.01662049861495845
SAI,20.0,93.007,Silverstone,2023,0.14609929078014183,2.4801136363636362,0.6156028368794326,0.031205673758865248,4.964539007092199,,128.52109710893686,69.50066401440439,0.015602836879432624
SAI,21.0,93.261,Silverstone,2023,0.15049226441631505,2.4225352112676055,0.6019690576652602,0.035161744022503515,4.781997187060478,285.43654307975413,127.96045070156863,69.36814830324687,0.02812939521800281
SAI,22.0,92.871,Silverstone,2023,0.16855524079320114,2.4879432624113473,0.5764872521246459,0.026912181303116147,5.099150141643059,270.0,125.62782214175684,70.99888156110244,0.028328611898016998
SAI,23.0,92.755,Silverstone,2023,0.14057971014492754,2.4063860667634254,0.5927536231884057,0.03333333333333333,5.217391304347826,177.0,125.07000734650485,70.51801559889758,0.013043478260869565
SAI,24.0,92.77,Silverstone,2023,0.16619318181818182,2.2617354196301567,0.5951704545454546,0.018465909090909092,4.971590909090909,,126.42670300850455,70.24209108167489,0.026988636363636364
