dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,Driver,Race,LapNumber
0.066895805,-0.07412579,-0.04874375,-0.034023337,0.069838755,0.17250197,0.14563914,-0.07781929,0.07802394,-0.089089945,0.100515306,-0.21868652,0.012015384,-0.44827712,-0.44344637,0.19710319,0.22443701,0.31465155,0.31490633,-0.054662008,0.05791189,0.03868646,-0.034728948,-0.0043043173,0.0759426,0.23895074,0.09703565,0.062803365,0.18402244,0.002532103,-0.028142178,-0.21808007,LEC,2024_Monza,38.0
0.08623872,-0.07509285,-0.12995,-0.1593163,0.26558438,0.1147402,0.0924288,0.07573718,0.015383673,0.02029982,0.108978994,-0.104818374,-0.05314277,-0.31684497,-0.41865817,0.23937158,0.19953863,0.34034804,0.20394704,-0.20931733,0.09387495,-0.061321553,-0.20986359,-0.056575228,0.09076014,0.22563739,0.09898162,0.09001176,0.23044099,0.10750671,-0.06261697,-0.20215827,LEC,2024_Monza,39.0
0.08094533,-0.08539479,-0.09726432,-0.06708047,0.12889141,0.122429304,0.16266856,-0.043348897,0.024931783,-0.017738802,0.13032456,-0.15911359,0.058920406,-0.41952232,-0.44628924,0.26930085,0.19235764,0.3408392,0.29328543,-0.104983956,0.101644084,-0.020773351,-0.074700184,-0.041469537,0.029236201,0.251159,0.12499158,0.07427854,0.1627145,0.07014211,0.0019677205,-0.18193085,LEC,2024_Monza,40.0
0.07391269,-0.07982832,-0.09122516,-0.08411512,0.14490727,0.14088818,0.15202492,-0.017341988,0.04033325,-0.060829826,0.10559777,-0.12553194,-0.030499075,-0.4207743,-0.45805502,0.22393048,0.18942203,0.34862313,0.25636783,-0.1263233,0.053952716,0.0077722846,-0.10601825,-0.015178802,0.10455426,0.24837375,0.08277789,0.09103869,0.20673792,0.09084682,-0.0385691,-0.21105848,LEC,2024_Monza,41.0
0.06838704,-0.051020913,-0.09807149,-0.09294713,0.11638807,0.13434473,0.10949707,-0.05435378,-0.0061590075,-0.026191847,0.10904396,-0.17120688,0.035042655,-0.43578517,-0.43920213,0.20873089,0.2063805,0.33575517,0.30041903,-0.08705016,0.0609989,0.0029496849,-0.07349904,-0.029914588,0.09956773,0.26634157,0.1278764,0.048685744,0.21149696,0.08946851,-0.053834684,-0.20001541,LEC,2024_Monza,42.0
0.07743801,-0.06332816,-0.087909296,-0.13403428,0.16911128,0.13441224,0.1397076,0.014470944,0.036013033,0.012889233,0.12276697,-0.17863959,-0.01584745,-0.38509402,-0.40768746,0.25094968,0.21196508,0.36092797,0.26921383,-0.15433057,0.09115282,-0.026611725,-0.13344952,-0.044870347,0.054406647,0.24858843,0.0970031,0.1029057,0.20927037,0.075946815,-0.028899865,-0.19037548,LEC,2024_Monza,43.0
0.14476332,-0.0875612,-0.1166836,-0.1336316,0.10991858,0.13990235,0.1598959,0.021938125,0.1002607,-0.007833625,0.09077353,-0.12714203,0.01730036,-0.4046575,-0.40027526,0.28275487,0.18874176,0.35665637,0.2453749,-0.16943185,0.06530581,0.0047383024,-0.09520653,-0.029153764,0.070442215,0.24970977,0.057866182,0.12699157,0.19719549,0.03479894,-0.051698174,-0.21899515,LEC,2024_Monza,44.0
0.09747508,-0.091361605,-0.12246702,-0.15041825,0.26070035,0.09670111,0.12570624,0.0776851,-0.0183717,0.030802675,0.12615073,-0.08874493,-0.0013080547,-0.35822234,-0.4144738,0.2542218,0.19639991,0.3279684,0.23533402,-0.21394844,0.108113185,-0.0815374,-0.14117904,-0.07730984,0.07057889,0.25419775,0.100694165,0.09606577,0.17835519,0.118211634,-0.054731287,-0.16209157,LEC,2024_Monza,45.0
0.13081245,-0.07317432,-0.10992703,-0.11965068,0.19860381,0.111021094,0.16542679,0.026134051,0.0107279355,0.019573687,0.12854333,-0.123672254,0.006816561,-0.36347237,-0.4466152,0.27059653,0.18223515,0.34762108,0.26385728,-0.15239605,0.08750044,-0.050814185,-0.12067581,-0.06809784,0.050984975,0.24385905,0.1299309,0.10338748,0.19237486,0.09599033,-0.020312984,-0.14678764,LEC,2024_Monza,46.0
0.06287095,-0.06068359,-0.0903481,-0.11406645,0.14890747,0.11836569,0.15046272,0.024364164,0.060610704,-0.029532304,0.12047638,-0.13154547,-0.031771086,-0.40403506,-0.4415388,0.23008873,0.20580477,0.33733973,0.23535925,-0.17166056,0.07184028,-0.03816894,-0.15145345,-0.0341247,0.113697186,0.23695631,0.08731432,0.07416525,0.22529873,0.090143725,-0.057171233,-0.21718606,LEC,2024_Monza,47.0
0.0072820107,-0.04880249,-0.112514764,-0.108668916,0.21874107,0.1337587,0.0769512,0.037678692,-0.051242977,0.004996105,0.15393497,-0.110911146,-0.041879203,-0.3784146,-0.4762541,0.18047076,0.21424145,0.2857211,0.2849089,-0.11335773,0.092812024,-0.06568613,-0.10483075,-0.079575464,0.15266056,0.27926382,0.113515906,0.018765636,0.19915336,0.13777761,-0.06556663,-0.16656813,LEC,2024_Monza,48.0
0.058959782,-0.067247026,-0.07450534,-0.064557,0.07606584,0.1668297,0.14196822,-0.07991501,0.035783734,-0.06656308,0.10153596,-0.18071304,-0.008869703,-0.45693162,-0.4335944,0.16788788,0.20391193,0.32046956,0.32733262,-0.013084749,0.042692695,0.027034938,-0.056531522,-0.021214973,0.12149851,0.26880163,0.10769623,0.03258199,0.19934154,0.05346781,-0.04982194,-0.21409753,LEC,2024_Monza,49.0
0.16188541,-0.09100019,-0.11998802,-0.16908944,0.18032357,0.11778034,0.1980238,0.04582124,0.06884527,0.029413784,0.07905464,-0.08418293,0.008522795,-0.31306714,-0.38243756,0.31246504,0.17703138,0.3826218,0.18990114,-0.23540422,0.109963715,-0.03419482,-0.16486713,-0.05234435,0.041353643,0.24489878,0.06420345,0.16939634,0.1803177,0.07914192,-0.024832295,-0.16615485,LEC,2024_Monza,50.0
0.13434285,-0.0983163,-0.14410718,-0.11961322,0.11856446,0.12439621,0.20897971,-0.00026156456,0.1172956,0.012789276,0.04962872,-0.13285285,-0.0101306485,-0.39880824,-0.390245,0.2887109,0.15012853,0.35173464,0.26368484,-0.1752038,0.052310243,-0.028398765,-0.102759816,-0.0379114,0.059511248,0.26412436,0.064782366,0.14495991,0.1664945,0.021717226,0.0032431502,-0.21549794,LEC,2024_Monza,51.0
0.083529666,-0.03775642,-0.085509,-0.08212655,0.050545324,0.13250421,0.12897426,-0.055983216,0.031547476,-0.062847875,0.13591838,-0.15962662,0.027079746,-0.4477416,-0.41518277,0.21840353,0.17113477,0.3640245,0.30830684,-0.05644945,0.037122484,0.039808515,-0.07817105,-0.017047303,0.08369478,0.27591363,0.095102556,0.07225616,0.22112991,0.08933908,-0.023084033,-0.20799527,LEC,2024_Monza,52.0
0.053711914,-0.07813968,-0.12781632,-0.09238663,0.18252485,0.13408801,0.12081712,0.041328505,0.03188035,-0.01528834,0.12698503,-0.12454396,-0.04034864,-0.37003496,-0.4626744,0.21880116,0.20699163,0.32658365,0.2746244,-0.13003728,0.071181625,-0.06772741,-0.12348451,-0.034587197,0.1358974,0.25714952,0.10106703,0.077538416,0.21974148,0.09530053,-0.07770405,-0.18165672,LEC,2024_Monza,53.0
-0.13082528,-0.003963144,-0.0076259198,-0.038193677,0.1164037,0.12406086,-0.0467646,-0.030130286,-0.07827474,-0.12183308,0.09881908,-0.19854811,-0.037815582,-0.3835921,-0.40836963,-0.005662416,0.26638266,0.2561237,0.33195505,-0.03676888,-0.05119638,-0.038106892,-0.08370375,-0.0035027598,0.16570075,0.31159768,0.15602121,-0.13305965,0.2327137,0.070117414,-0.15895855,-0.231635,LEC,2024_Silverstone,2.0
0.06271063,0.0042271577,-0.04755468,-0.040600676,0.23965485,0.034562316,0.047868323,0.03499255,-0.09361564,0.10411626,0.11030497,-0.26053664,0.07671824,-0.28568858,-0.45534942,0.31720182,0.23309919,0.26613495,0.2781397,-0.19943817,0.0872209,-0.11357633,-0.0681271,-0.05276067,-0.17199089,0.18267502,0.2634828,-0.017828,0.137189,0.048969895,0.06894736,-0.077354446,LEC,2024_Silverstone,3.0
0.085816175,-0.07313118,-0.0090408465,0.013122966,0.109941386,0.13188623,0.17460655,-0.024080792,0.09453487,-0.0062490855,0.05687173,-0.27202234,0.054737713,-0.4043942,-0.4818328,0.24469714,0.26386714,0.24627978,0.28063905,-0.12567033,0.029686851,0.0027199879,-0.009916877,0.02753872,-0.015137421,0.2068142,0.20425645,0.036755443,0.18956897,0.012808475,-0.047754284,-0.17515239,LEC,2024_Silverstone,4.0
0.07220091,-0.04957516,-0.011373188,-0.00897419,0.11487101,0.09744634,0.1064749,-0.113746785,-0.013010986,-0.0042927484,0.13718888,-0.27847305,0.12766524,-0.40315863,-0.46673077,0.22909321,0.2366487,0.25818214,0.33894697,-0.029495973,0.067297906,0.005664402,0.048098046,-0.02196797,-0.06997025,0.18422785,0.2640158,-0.019932775,0.14068897,0.035604615,0.058048997,-0.14247832,LEC,2024_Silverstone,5.0
0.076092884,-0.07899092,-0.061102547,-0.0782351,0.13728218,0.089868665,0.14406636,-0.079061635,-0.030900227,0.011407348,0.12128572,-0.22124735,0.104327455,-0.40684944,-0.4529636,0.25468177,0.2268566,0.31641775,0.2983035,-0.08508978,0.07466861,-0.0055359043,-0.04965982,-0.04609733,-0.009497797,0.22598286,0.16634248,0.053304784,0.18026118,0.11446608,0.05932227,-0.15556602,LEC,2024_Silverstone,6.0
0.12827545,-0.09701615,-0.10783931,-0.14117675,0.15654896,0.12497342,0.15026645,0.042525064,-0.00607845,-0.032831296,0.11212556,-0.14907382,0.011936111,-0.35556704,-0.44267428,0.24427797,0.23080815,0.35961476,0.23952834,-0.15641284,0.080692776,0.037072483,-0.12079697,-0.021960573,0.0637398,0.2084281,0.12603177,0.08799875,0.19634001,0.1364744,-0.080514416,-0.19432597,LEC,2024_Silverstone,7.0
0.13538043,-0.08826057,-0.083609894,-0.17364775,0.38343567,0.0011067436,0.074999735,0.2249891,-0.03100115,0.22605702,0.08709986,-0.08281808,0.005667157,-0.049452886,-0.3159561,0.32412452,0.22037216,0.2071564,0.09569167,-0.3665413,0.19549613,-0.16855484,-0.20357713,-0.030519389,-0.12009839,0.05552262,0.18311311,0.07183833,0.09450351,0.1709726,0.07537802,-0.12475915,LEC,2024_Silverstone,8.0
0.12788849,-0.04617942,-0.07640903,-0.13206153,0.44785357,-0.11126401,0.03212596,0.15969242,-0.14419606,0.268672,0.08236672,-0.07115708,0.03796627,0.00932502,-0.30031213,0.31224006,0.17860822,0.092986666,0.06916507,-0.26929316,0.17994249,-0.20390223,-0.16430789,-0.13686177,-0.18754983,0.050162755,0.26136386,0.028589819,0.099784546,0.23970312,0.10885588,-0.033099554,LEC,2024_Silverstone,9.0
-0.003989061,-0.0047897794,0.043318827,0.065779924,-0.00408266,0.14974062,0.07142526,-0.17116532,0.009543459,-0.1089939,0.11630502,-0.3044064,0.065526806,-0.43190724,-0.4069863,0.052654136,0.24800342,0.22153811,0.36523065,0.14271657,-0.006950724,0.085632384,0.13840427,-0.00088763685,0.109964624,0.21812293,0.20459321,-0.09975211,0.16853748,0.043217998,-0.05379606,-0.1548606,LEC,2024_Silverstone,10.0
0.13309269,-0.093217365,-0.06897329,-0.1151407,0.24975933,0.13172208,0.093554385,0.07633169,0.07016013,-0.034224637,0.06967848,-0.16246589,-0.098257475,-0.32144365,-0.43534195,0.14217651,0.24248175,0.33640712,0.2490548,-0.16757643,0.058213353,0.0024021098,-0.13496163,-0.043786075,0.087197185,0.26204163,0.09431909,0.0688154,0.2299858,0.11029004,-0.12432303,-0.21258767,LEC,2024_Silverstone,11.0
0.014095026,-0.045989588,0.11075316,-0.058008354,0.30942553,0.10641627,-0.018124959,0.00052279007,-0.032812893,0.117474414,0.18005341,-0.30101076,0.012432082,-0.3060209,-0.43416503,0.18939269,0.33486298,0.14848153,0.2705958,-0.08226738,0.1077021,-0.11525575,0.0034010026,-0.11316949,-0.055259466,0.1718427,0.24644841,-0.1128032,0.14327465,0.15889998,0.0054809833,-0.12189236,LEC,2024_Silverstone,12.0
0.14802147,-0.043852244,-0.0570371,-0.1414262,0.37961397,-0.0139158685,0.018865727,0.2401764,-0.0008421388,0.29326573,0.113556266,-0.0461759,0.019135391,-0.067738056,-0.31061828,0.28204712,0.18355106,0.21211985,0.11857345,-0.3687579,0.19164671,-0.19240734,-0.17917007,-0.09425832,-0.12352676,0.060138687,0.18959798,0.04680625,0.110588215,0.18274903,0.08042891,-0.12639876,LEC,2024_Silverstone,13.0
0.17233838,-0.076404564,-0.08575542,-0.07523015,0.10752639,0.12823483,0.1837353,-0.032242525,0.08179088,0.033117745,0.08798502,-0.22917214,0.11712985,-0.4133405,-0.4239653,0.2951982,0.19048895,0.35050553,0.252201,-0.08599807,0.10118474,0.062697284,-0.03326972,-0.04962886,-0.021115825,0.19264515,0.10097922,0.07880037,0.17661977,0.09081829,-0.0035291938,-0.16684833,LEC,2024_Silverstone,14.0
0.21207154,-0.06890316,-0.053975403,-0.10270393,0.35464498,0.009738936,0.14238983,0.13267407,0.032439575,0.22288379,0.06555214,-0.13384797,0.033506203,-0.122573934,-0.35210958,0.33806977,0.15654087,0.19401117,0.11928281,-0.34838507,0.2077094,-0.19984652,-0.1464953,-0.06650281,-0.20373443,0.08756982,0.22073096,0.08806856,0.0912046,0.09160361,0.09537786,-0.086823516,LEC,2024_Silverstone,15.0
0.1861232,-0.0640551,-0.09746595,-0.10590796,0.2455456,0.08589993,0.16346946,0.06003689,0.03516648,0.100784115,0.10383803,-0.15929483,0.05191166,-0.27845758,-0.43639785,0.32203975,0.17558566,0.3087657,0.25738132,-0.20873094,0.16213505,-0.03776238,-0.116028205,-0.03496204,-0.060515694,0.18554738,0.19245416,0.06840266,0.15441528,0.13947868,0.027418809,-0.13552523,LEC,2024_Silverstone,16.0
0.10126909,-0.058927447,-0.05834876,-0.05785004,0.05124295,0.14747767,0.09547837,-0.079095855,0.055465113,-0.09244112,0.07353377,-0.22398022,0.028326856,-0.45845163,-0.44248256,0.1653783,0.17619275,0.35027865,0.3049594,0.013586084,-0.0095311105,0.10261911,-0.008363736,-0.008835897,0.11310246,0.23521395,0.0844021,0.051782157,0.22744423,0.03100208,-0.08408258,-0.20755236,LEC,2024_Silverstone,17.0
0.122964464,-0.07608941,-0.05891463,-0.04437553,0.099971086,0.068638586,0.16154201,-0.09490153,-0.0045367805,0.027526403,0.08075339,-0.24308625,0.17504743,-0.42825538,-0.43273997,0.29830334,0.18448663,0.29982278,0.31975144,-0.04718849,0.046938382,-0.00017165071,0.009933017,-0.047776483,-0.072894774,0.1733453,0.19428782,0.021804608,0.13840473,0.09948676,0.104708545,-0.14344098,LEC,2024_Silverstone,18.0
0.16335252,-0.08845196,-0.13613841,-0.08477159,0.20855045,0.09903177,0.17433408,0.045069978,0.023164386,0.066378504,0.087456055,-0.15299179,0.11034185,-0.29538864,-0.44427,0.32005382,0.1559271,0.3128638,0.26402086,-0.18997522,0.12306733,-0.070876405,-0.10948664,-0.07225036,-0.07959645,0.2278179,0.15593971,0.10486424,0.13836977,0.14513814,0.06957869,-0.12180587,LEC,2024_Silverstone,39.0
0.16183718,-0.081526786,-0.09520601,-0.095131926,0.2490961,0.116089284,0.1761897,0.00093196594,0.092889,0.05186058,-0.009559245,-0.18411207,0.07059084,-0.32316592,-0.45243695,0.26157463,0.18294728,0.29422987,0.29035753,-0.2023194,0.07458178,-0.058013834,-0.12684949,-0.036958337,-0.019821469,0.23503315,0.15763105,0.082079254,0.17539833,0.108064525,0.030526046,-0.11123802,LEC,2024_Silverstone,40.0
0.12033642,-0.047546007,-0.011184705,-0.13210413,0.46261907,-0.006154974,0.033121657,0.21167007,0.060684845,0.26728213,0.021868471,-0.05480946,-0.0060252184,-0.07487482,-0.3407934,0.29910046,0.18434113,0.11032509,0.0437628,-0.37930727,0.16372867,-0.2547244,-0.20988657,-0.107473604,-0.12516433,0.064392604,0.12278251,0.053480517,0.06227175,0.18204659,0.04274975,0.006822964,LEC,2024_Silverstone,41.0
0.035117112,-0.012661221,-0.07489956,-0.038173154,0.2926415,0.04568413,0.046479627,-0.056659825,-0.15643434,0.1273006,0.1378913,-0.16094296,0.09606846,-0.29143295,-0.4740887,0.20409724,0.20228028,0.2555022,0.33401385,-0.08639089,0.11129557,-0.086575486,-0.03961954,-0.093150295,-0.012036779,0.24682157,0.26582232,-0.025280297,0.11390591,0.20057054,0.06026114,-0.087829016,LEC,2024_Silverstone,42.0
0.21788694,-0.055238876,-0.034552623,-0.071254045,0.22751825,0.07146308,0.085040525,-0.08499987,-0.0004887849,0.0833336,0.063999206,-0.21242052,0.113013096,-0.3682574,-0.4560982,0.26929665,0.14926353,0.30932152,0.28624436,-0.14964196,0.07213458,0.000306565,-0.08366024,-0.0647649,-0.0949293,0.20655136,0.18982454,0.062336165,0.1630677,0.116609976,0.051737983,-0.11676943,LEC,2024_Silverstone,43.0
0.12998757,-0.057284158,-0.08040857,-0.074708775,0.2883912,0.0796303,0.13539845,-0.010744653,-0.058225412,0.07674729,0.09261672,-0.09053035,0.018377798,-0.30617157,-0.4664624,0.18774341,0.15474088,0.310878,0.30490318,-0.16031073,0.1474457,-0.061070792,-0.09110472,-0.112486,0.018415326,0.27376208,0.19387797,0.03814821,0.14325446,0.23226227,0.009095138,-0.1108675,LEC,2024_Silverstone,44.0
0.063613996,-0.030810189,-0.048170604,-0.02563736,0.22157833,0.0825249,0.029179845,-0.05950444,-0.055263825,0.026980247,0.13000569,-0.15297653,0.03588115,-0.4132328,-0.51220566,0.12306121,0.21119711,0.24935937,0.3213169,-0.03616294,0.056411058,-0.05240417,-0.04665274,-0.07164635,0.0564832,0.2571143,0.21660723,-0.020717876,0.1778332,0.19966677,-0.06641335,-0.14481454,LEC,2024_Silverstone,45.0
0.10989959,-0.065435864,-0.090563074,-0.074969366,0.2943582,0.05162537,0.114769876,0.018950181,-0.0325409,0.09389427,0.090324044,-0.09585814,0.07191127,-0.32001397,-0.4841313,0.28576013,0.15958159,0.28659835,0.22943307,-0.21608636,0.15839437,-0.10127457,-0.0788097,-0.09337598,-0.044870008,0.24012315,0.18997021,0.06658623,0.114813544,0.19100736,0.009135739,-0.0947284,LEC,2024_Silverstone,46.0
0.04999527,-0.0010814191,-0.050208528,-0.02865803,0.33991984,0.033078417,-0.007617378,0.01963296,-0.11359852,0.15366422,0.119210705,-0.14325443,0.07940311,-0.2818656,-0.48577964,0.17495811,0.18056916,0.19974615,0.24389826,-0.14667383,0.1627204,-0.17067996,-0.09154402,-0.08407128,-0.022634592,0.23687264,0.2881367,-0.03938491,0.13904393,0.24800777,0.02605521,-0.0787571,LEC,2024_Silverstone,47.0
0.117841706,0.006652216,-0.014428885,-0.02302403,0.32528645,0.015902838,0.0055352785,-0.05694358,-0.10912189,0.23279968,0.07237232,-0.23044364,0.15841463,-0.27854803,-0.4966206,0.2404174,0.12643594,0.16641746,0.27241364,-0.121767856,0.08241,-0.10379296,-0.05321432,-0.07317212,-0.121024705,0.22023089,0.26681665,-0.03431901,0.12012786,0.17605549,0.070839286,0.0013740706,LEC,2024_Silverstone,48.0
0.07373639,-0.0009941437,-0.0888732,-0.11999595,0.36831126,0.026496815,-0.019772142,0.024091404,-0.14254184,0.14042325,0.133995,-0.08539281,0.04781916,-0.23291962,-0.45366707,0.16050778,0.18209653,0.24206099,0.29913568,-0.13613579,0.09347913,-0.10311713,-0.115906514,-0.110724844,0.047574777,0.28167504,0.23324856,-0.027647482,0.12827098,0.27044922,0.023767589,-0.09885264,LEC,2024_Silverstone,49.0
0.058006592,-0.040987022,-0.10023869,-0.1453111,0.443845,0.0046212627,0.024486348,0.15658619,-0.111375526,0.21178046,0.105738945,-0.053596757,0.00286998,-0.12458513,-0.39079028,0.20469432,0.18986388,0.21196567,0.18959667,-0.28869835,0.17147455,-0.19374703,-0.21019953,-0.07127024,-0.00093505695,0.21067001,0.18494944,0.013944795,0.13035026,0.21315096,0.004246001,-0.049964834,LEC,2024_Silverstone,50.0
0.09979805,0.002632904,-0.033455864,-0.06796881,0.33062968,0.06623637,0.012710662,0.06818067,0.032035906,0.101807795,0.08192186,-0.17544483,-0.017099207,-0.31271654,-0.48524514,0.20249863,0.21595313,0.2253972,0.24712515,-0.24143928,0.10259663,-0.09289074,-0.1525749,-0.02387316,0.029241942,0.15966497,0.23010768,0.04426352,0.22648355,0.1580784,-0.03381376,-0.15444893,LEC,2024_Silverstone,51.0
0.10671305,-0.060331173,-0.07219099,-0.06999544,0.14208108,0.09362606,0.1402346,-0.029107329,0.035408705,0.029203333,0.081140995,-0.20981815,0.06555114,-0.3838169,-0.46861488,0.28349012,0.21912406,0.3104358,0.30435333,-0.1554309,0.056723926,-0.018784828,-0.08732447,0.012812627,-0.0021877645,0.21590444,0.18215604,0.055483688,0.14971319,0.024640258,0.05813266,-0.19821183,LEC,2024_Singapore,2.0
0.12915994,-0.10037198,-0.0888143,-0.11933283,0.18987054,0.10398988,0.16197097,0.03569234,0.08066594,0.029562552,0.07002253,-0.16570903,0.024635037,-0.37330255,-0.45385283,0.3024793,0.23525694,0.30730242,0.20928691,-0.21426925,0.07596505,-0.035649788,-0.13344057,-0.013631317,0.02718928,0.21195923,0.11150578,0.124061875,0.1622058,0.027175983,-0.013965944,-0.1851988,LEC,2024_Singapore,3.0
0.1387887,-0.09548486,-0.049304217,-0.05278622,0.18620165,0.1040772,0.18923882,-0.011687472,0.119811565,0.021862252,0.06728475,-0.22687791,0.06293143,-0.3737122,-0.44477367,0.3186321,0.23980057,0.27336764,0.26720598,-0.19143644,0.085641906,-0.049361113,-0.06636328,-0.016225528,-0.020006398,0.21236454,0.12284354,0.10703954,0.13482696,-0.008599871,0.05576056,-0.15172175,LEC,2024_Singapore,4.0
0.071329534,-0.089889765,-0.03845512,-0.07492674,0.2726085,0.06101645,0.11523006,0.020104336,0.060650468,0.043166332,0.08523106,-0.24579664,-0.022085596,-0.40046117,-0.4728357,0.20808814,0.26235732,0.20385592,0.26702607,-0.18884388,0.06274936,-0.105738096,-0.13259846,-0.03365774,0.054956287,0.19840412,0.17849346,0.02624495,0.1611195,0.038955327,-0.003967168,-0.18290153,LEC,2024_Singapore,5.0
0.01414044,-0.049451787,-0.018898854,-0.015288294,0.09957608,0.14155601,0.13040175,-0.11426485,0.076265685,-0.07880496,0.076662205,-0.27499437,0.0304662,-0.45591468,-0.4652005,0.17086822,0.24103156,0.24734883,0.3408158,-0.030780748,-0.024689293,0.030569095,-0.02072356,0.023577,0.109343804,0.24948028,0.12950042,0.0066937273,0.16963929,0.010040421,-0.0013833907,-0.17328633,LEC,2024_Singapore,6.0
0.13035233,-0.05113837,-0.035675026,-0.07207618,0.22198772,0.104274124,0.12366009,-0.036606908,0.052690003,0.024230076,0.08716286,-0.2516723,0.050671212,-0.3645095,-0.47594473,0.2979266,0.25141767,0.274112,0.27311626,-0.13160622,0.053985912,-0.03635067,-0.09764115,-0.03566949,-0.002609389,0.1969371,0.19526379,0.042428136,0.13787636,0.032712188,0.03247372,-0.16421843,LEC,2024_Singapore,7.0
0.2261507,-0.07949876,-0.07286856,-0.12705906,0.21010825,0.026366716,0.22253403,0.05393334,0.085746326,0.09377717,0.02599807,-0.21819568,0.063759066,-0.26391464,-0.3775298,0.40038264,0.16542111,0.22936171,0.18609518,-0.31277424,0.08285279,-0.10988746,-0.11833779,-0.038932916,-0.14512318,0.100682914,0.17007864,0.14252979,0.09714616,-0.017426942,0.14867522,-0.15379897,LEC,2024_Singapore,8.0
0.169265,-0.09723874,-0.057269156,-0.035501476,0.13090095,0.08162127,0.2203089,-0.06260933,0.08733301,0.012766166,0.061838295,-0.23403475,0.08758847,-0.39830583,-0.43454015,0.34318268,0.20410068,0.27834377,0.2819039,-0.15209915,0.07178583,-0.04292825,-0.023440607,-0.021867666,-0.04283223,0.15579262,0.17020085,0.09333613,0.12389739,-0.0015785157,0.08207681,-0.16174187,LEC,2024_Singapore,9.0
0.06554027,-0.0833179,-0.089485735,-0.13357466,0.31954002,0.07732486,0.090664364,0.093485005,0.061909284,0.061097525,0.09347862,-0.13290848,0.009407325,-0.2923421,-0.4531105,0.28208372,0.26811603,0.2371426,0.2270114,-0.2514859,0.0813611,-0.13310507,-0.1803743,-0.05589052,0.047500003,0.21419825,0.13718489,0.07652312,0.1662594,0.09940479,-0.03345079,-0.13825583,LEC,2024_Singapore,10.0
0.14381438,-0.0758797,-0.023556476,-0.05951624,0.103880465,0.12870614,0.19266295,-0.02558466,0.14313701,-0.026663145,0.046767574,-0.27914155,0.09109266,-0.40834656,-0.4357526,0.3075901,0.2528902,0.28110817,0.27068287,-0.12873386,0.03238138,-0.019425225,-0.062476534,0.016099364,-0.010542849,0.17479584,0.13564989,0.082995936,0.13307492,-0.054114223,0.0018309919,-0.16878913,LEC,2024_Singapore,11.0
0.16454424,-0.07772736,-0.115653075,-0.10987627,0.22683163,0.113197975,0.16192304,0.051014725,0.12716031,0.045082357,0.02792258,-0.1980788,1.5492506e-05,-0.34124535,-0.43728715,0.30340934,0.20870115,0.3018817,0.2510244,-0.21033186,0.047793448,-0.025276791,-0.15386488,-0.041117582,0.011186367,0.18949172,0.12057626,0.10379989,0.15962562,0.037561603,0.008910298,-0.17849183,LEC,2024_Singapore,12.0
0.16152649,-0.06791279,-0.088544816,-0.09734429,0.21011591,0.094564565,0.18385695,0.028478455,0.070090175,0.046732694,0.06282081,-0.1662032,0.040822454,-0.3502172,-0.45903972,0.32727924,0.20920476,0.3021108,0.25011888,-0.18510048,0.06184955,-0.050398696,-0.11055108,-0.05935861,0.007110989,0.2089208,0.15614727,0.10812547,0.15836734,0.04405698,-0.0065119946,-0.15052146,LEC,2024_Singapore,13.0
0.112890184,-0.07718453,-0.10249653,-0.08990279,0.18484573,0.1101679,0.13807793,-0.01885969,0.033777643,-0.013639092,0.08849551,-0.15811384,0.014068585,-0.3760158,-0.4849391,0.24666473,0.22368975,0.31551394,0.28430644,-0.12558474,0.048200835,-0.036579337,-0.09740021,-0.034152366,0.0573232,0.24163848,0.15658347,0.092792936,0.1806486,0.06724338,-0.028214581,-0.17880924,LEC,2024_Singapore,14.0
0.12042972,-0.08461926,-0.09698185,-0.082990274,0.17504022,0.084215455,0.17500147,-0.013943092,0.03900855,0.009823662,0.06664393,-0.17478828,0.047474075,-0.38703415,-0.4422562,0.28601635,0.21892032,0.3494682,0.26114303,-0.17431553,0.06682708,-0.050456263,-0.10817352,-0.02129549,0.035617124,0.21014105,0.13402472,0.11028593,0.17789003,0.047252532,0.0057436773,-0.17369555,LEC,2024_Singapore,15.0
0.14387706,-0.100211754,-0.09252539,-0.12753032,0.22794485,0.09200187,0.15125902,0.009385857,0.056861177,0.015069628,0.088014804,-0.15305157,0.029365702,-0.35405898,-0.45643592,0.26877984,0.23367175,0.33294162,0.24393561,-0.17265569,0.09266202,-0.055464495,-0.12013868,-0.043521777,0.045716017,0.2273191,0.1146471,0.108619265,0.16315933,0.055099096,-0.0134990625,-0.16825959,LEC,2024_Singapore,16.0
0.12724884,-0.11356928,0.0011307413,-0.09235781,0.13399452,0.113181725,0.24949738,0.015997132,0.15983017,-0.025747677,0.054758534,-0.2285393,0.06682867,-0.3888872,-0.37907988,0.3818502,0.24199513,0.25314894,0.17956455,-0.23789608,0.059482895,-0.030660428,-0.09474424,0.012661173,-0.04079249,0.18567738,0.08337927,0.15224099,0.13255906,-0.05570161,0.018219916,-0.17345445,LEC,2024_Singapore,17.0
